S	collection_date	region	country	Sample	Colombia	Finland	France	Iraq	Nepal	Peru	South-Africa	Sweden	Turkey	Belgium	Brazil	Israel	Nigeria	Thailand	Japan	Malaysia	Pakistan	Taiwan	Greece	India	Philippines	South-Korea	Tunisia	Viet-Nam	Australia	Italy	Iran	Spain	China	USA
SRR11491758	2020-03	USA-Utah	USA	SRR11491758	0	0	0	0	0	0	0	0	0	0	0	0.12181907066661755	0	0	0.12558357676012363	0	0.08844719842363405	0.12547900969439077	0.12385980036129438	0	0	0.12292459640181419	0	0	0	0.04140974813218735	0	0.17111198821320936	0.0922153882902676	0.1441884567245299
SRR11513116	2020-03	USA-Utah	USA	SRR11513116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12605007528821902	0	0	0.12556577237486657	0.12405654720527481	0	0	0.12328795078397549	0	0.04607873584698071	0	0.04086375369172933	0.02971445916795201	0.17374039092828403	0.09261054090829544	0.1456065887682324
SRR11494563	2020-03	Australia	Australia	SRR11494563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12651642184187986	0	0	0.1258235503186714	0.12445948171627243	0	0	0.12363015575022909	0	0.04640336073830452	0	0.04126183461296251	0.0298297720138911	0.1707305731719414	0.09329766870432529	0.1495402937884013
SRR11313450	2020-01	China-Hubei	China	SRR11313450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15838262829646269
SRR11491755	2020-03	USA-Utah	USA	SRR11491755	0	0	0	0	0	0	0	0	0	0	0	0.1218759303703686	0	0	0.12562795244695077	0	0	0.12562182463221158	0.12379282862373052	0	0	0.1230235332312387	0	0.04591229063014422	0	0.041522019942355076	0	0.17127190926907587	0.0923009068096762	0.14374763836495366
SRR11494751	2020-03	Australia	Australia	SRR11494751	0	0	0	0	0	0	0	0	0	0	0	0.12182580534173015	0	0	0.12598715064447105	0	0	0.12573990817252423	0.12419461243382958	0	0	0.12342100351845625	0	0.04611488073376933	0	0.04066325771694132	0	0.17249159105523618	0.09237557423214826	0.14448933495654906
SRR11397417	2020-03	Canada	Canada	SRR11397417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12639148306410714	0	0.08906453504620013	0.12570068757161768	0.12430996431109702	0	0	0.12351270053114266	0	0.04633509555101397	0	0.0413005623126194	0	0.17153419252133512	0.09329127582658467	0.14988477178684032
SRR11412331	2020-03	Canada	Canada	SRR11412331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12802598334601129	0	0	0.12644375049458473	0.12504565797382014	0	0	0.12404386185809298	0	0.045590812693047364	0	0.04370870918879701	0.026327452369897378	0.17409365219830084	0.09331637527739328	0.16219509696602763
SRR11476467	2020-01	USA-WA	USA	SRR11476467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12583279466625846	0	0.08917771748713146	0.12557747960427	0.12401367696686286	0	0	0.12307393529465217	0	0	0	0.04044998026796384	0.02919386433000666	0.17055770965688324	0.09186167797620354	0.1458404852261097
SRR11494536	2020-03	Australia	Australia	SRR11494536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1258179069666181	0	0	0.1256662034626936	0.12405648430637489	0	0	0.1231349235691922	0	0.04590409152391337	0	0.04172244772562107	0.029785397176359148	0.17102011286303487	0.09244771131854389	0.14380413335115302
SRR11494704	2020-03	Australia	Australia	SRR11494704	0	0	0	0	0	0	0	0	0	0	0	0.1217885273084307	0	0	0.1264603898862177	0	0	0.12586514695950413	0.1246334266641396	0	0	0.1237391376209634	0	0.045497620881503414	0	0.041631243270042445	0	0.16979307128152607	0.09279191638848071	0.14980584904106006
SRR11140744	2020-02	USA-WI	USA	SRR11140744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1260956264329584	0	0	0.12559769929067724	0.12404741339805789	0	0	0.12344024325181684	0	0.04616424085547068	0	0.04093229062480193	0.029665358284689802	0.17383055424813787	0.09275696391868334	0.14610176896564514
SRR11494694	2020-03	Australia	Australia	SRR11494694	0	0	0	0	0	0	0	0	0	0	0	0.1218211050923142	0	0	0.12547164982106923	0	0	0.1253679626796465	0.12376758747206885	0	0	0.12284050476497102	0	0.045920271155188624	0	0.041381215609026085	0	0.17139513023615138	0.09281431853846897	0.14398639252406853
SRR11140749	2020-02	USA-WI	USA	SRR11140749	0	0	0	0	0	0	0	0	0	0	0.12446106061700597	0	0	0	0.12597849103614786	0	0.08826384469932798	0.1256571097138724	0.12411472794313243	0	0	0.12330511452127059	0	0	0	0	0.029300155440658626	0.1722169620221145	0.09231466392100997	0.1441890672183844
SRR11494709	2020-03	Australia	Australia	SRR11494709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12735311685092413	0	0	0.12655560645220298	0.1253517704948009	0	0	0.12444692449389545	0	0.045633980367123565	0	0.04212857945831916	0.027395944582804633	0.16783639612095674	0.09316497926810054	0.15417169949326828
SRR11494699	2020-03	Australia	Australia	SRR11494699	0	0	0	0	0	0	0	0	0	0	0	0.12186797497060063	0	0	0.12580570959743098	0	0	0.12568699013468357	0.1239555957018093	0	0	0.12305699660085907	0	0.045922384493188396	0	0.04158449418898438	0	0.17097183456201465	0.09235044487928579	0.14284179505818703
SRR11494652	2020-03	Australia	Australia	SRR11494652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12566647932620226	0	0	0.12565330740865888	0.12385636625321805	0	0	0.12295750327420103	0	0.04588146314016062	0	0.041542437030166024	0.02982290130210791	0.1714595223951049	0.09233955556470003	0.1425248825114427
SRR11494460	2020-03	Australia	Australia	SRR11494460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12774069971256752	0	0	0.12651952187397775	0.12550705866240977	0	0	0.12437533085247326	0	0.04565783739638709	0	0.03957468954194816	0.026219881596281778	0.16908132346451582	0.09405238648832537	0.16108200282546228
SRR11313408	2020-02	China-Hubei	China	SRR11313408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14566441537325592
SRR11397726	2020-01	Australia	Australia	SRR11397726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1257176305741041	0	0.0880612112516345	0.1257283103869432	0.12397410958517452	0	0	0.12316498720557945	0	0	0.046293308185708745	0	0.029621489648730476	0.17075645939222017	0.09225061394769671	0.14338188592169707
SRR11412324	2020-03	Canada	Canada	SRR11412324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12579663499517227	0	0	0.1256682853503529	0.12393580630313586	0	0	0.12303141033835091	0	0.045916760907822915	0	0.04159725259530806	0.029752684836966605	0.1711373968347165	0.0923447864834834	0.14289953367181557
SRR11494478	2020-03	Australia	Australia	SRR11494478	0	0	0	0	0	0	0	0	0	0	0.12481437220090989	0	0	0	0.1256247365101696	0	0	0.12552399729710045	0.12390847027044925	0	0	0.12298014277859184	0	0.04592200848460436	0	0.041389273808012786	0	0.17087734462049028	0.09221514925274243	0.14411523588775355
SRR11494523	2020-03	Australia	Australia	SRR11494523	0	0	0	0	0	0	0	0	0	0	0.12380654846298807	0	0	0	0.1264054584637933	0	0	0.1257987653767203	0.12456865713082645	0	0	0.12367801983320462	0	0.04549282371583149	0	0.041664100564319545	0	0.17022133730416508	0.09279928329367959	0.14998231972976425
SRR11313410	2020-02	China-Hubei	China	SRR11313410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15161031738844127
SRR11494711	2020-03	Australia	Australia	SRR11494711	0	0	0	0	0	0	0	0	0	0	0	0.12187274934706883	0	0	0.12582754134073984	0	0	0.12565932037898103	0.12405045352283572	0	0	0.12313227199724719	0	0.04594458470778216	0	0.04136026988834262	0	0.1709481042138429	0.09252709268673762	0.14415371418870604
SRR11140751	2020-02	USA-WI	USA	SRR11140751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12647714015342862	0	0.08767257707625802	0.12602238991464437	0.12477881520923037	0	0	0.12394652757926537	0	0.04649149772089708	0	0.041525430702059045	0	0.16887394741263106	0.09343495583593808	0.14882560020617286
SRR11494681	2020-03	Australia	Australia	SRR11494681	0	0	0	0	0	0	0	0	0	0	0	0.12147647208212796	0	0	0.12770695036719057	0	0	0.12628086587365542	0.12528723492134608	0	0	0.12433912469036233	0	0.0454828286868242	0	0.04300593083112359	0	0.17056049388147593	0.09415491819316249	0.1585447168924175
SRR11494647	2020-03	Australia	Australia	SRR11494647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12759144376935908	0	0	0.1263008169216282	0.12535007557969283	0	0	0.1241576391152178	0	0.04551388135008777	0	0.03928077055849855	0.02644731158998435	0.1684828575723612	0.09396074344496431	0.1622396111543292
SRR11494475	2020-03	Australia	Australia	SRR11494475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1256612413034142	0	0	0.12564399868367265	0.1238406840131877	0	0	0.12294162684430261	0	0.045881730728422214	0	0.04154961918056035	0.029871215133872794	0.17163030875400018	0.09235104932442435	0.1425821254568503
SRR11412329	2020-03	Canada	Canada	SRR11412329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12546213997062253	0	0	0.12537013335140546	0.12377083669923644	0.07837689670254519	0	0.12284318357312052	0	0.04592424075754728	0	0.04136298664111726	0	0.1712222125576755	0.09280877108617334	0.14391211661610653
SRR11544823	2020-03	USA-WI	USA	SRR11544823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1271210035462936	0	0.08133220436283062	0.12452533958664949	0.1234567609803115	0	0	0.1226753710259537	0	0.04526738733188892	0	0	0.02624860377011768	0.17687538087678667	0.09569316823576378	0.15538878403918763
SRR11410121	2020-03	USA-WI	USA	SRR11410121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12781101306464313	0	0	0.1259703104449756	0.1255959779463984	0	0	0.12499903109269055	0.04483524874792932	0	0.04191665153715999	0	0.02512562280298119	0.16858997038089216	0.0982221666639557	0.1511630215286871
SRR11494749	2020-03	Australia	Australia	SRR11494749	0	0	0	0	0	0	0	0	0	0	0	0.12184588332871489	0	0	0.12631256360272494	0	0	0.12569760280908326	0.12428444947637364	0	0	0.12348657732098868	0	0.046385180819813326	0	0.041398053696326494	0	0.16968330300637657	0.09323827722088439	0.14895732801865325
SRR11479042	2020-03	USA-Utah	USA	SRR11479042	0	0	0	0	0	0	0	0	0	0	0	0.12277358284843659	0	0	0.1273043562949884	0	0.08130267606017087	0.12514449269778546	0.12420995634320187	0	0	0.12337167391646546	0	0.04539864398944013	0	0	0	0.17147332867914855	0.0951571096621179	0.15239686662957727
SRR11494612	2020-03	Australia	Australia	SRR11494612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12545526168720675	0	0	0.12540815459914592	0.12378751463722672	0	0	0.12285782369253578	0	0.04588264333189588	0	0.04127745538501401	0.030762642046187852	0.17065881601712776	0.09289943722642462	0.14298247687784982
SRR11507344	2020-03	USA-WI	USA	SRR11507344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1262680499744997	0	0.08832543481818349	0.12590529656923713	0.12465295439937345	0	0	0.12384436128734344	0.08127993274078604	0	0	0	0.02752785743000005	0.16850103654264725	0.09329935834432156	0.14955459914202188
SRR11313448	2020-01	China-Hubei	China	SRR11313448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08203802617361385	0	0	0	0	0	0.09192779898819564	0.14591614521428933
SRR11507349	2020-03	USA-WI	USA	SRR11507349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08933512182216749	0	0.12448093445469785	0	0	0.12364113373182349	0.07808895985388141	0.04634867135973181	0.03154032208263247	0	0.029773248752091377	0.17087166554578057	0.09336254491981491	0.14899053983015118
SRR11494576	2020-03	Australia	Australia	SRR11494576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1259742264898131	0	0	0.12572230081486427	0.1241124166538596	0	0	0.12339393575479607	0	0.04617770963143743	0	0.040676328945010935	0.029807002042896023	0.17239444361160403	0.09247095471587652	0.14365017068197966
SRR10948474	2020-01	China-Shenzhen	China	SRR10948474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1277475730628529	0	0.08384295755998669	0.12633042904292258	0.12532892673862184	0	0	0.12426408676648729	0	0.04561166867270404	0	0	0.02581040294966614	0.17140937708756018	0.0936676000167861	0.16133796766797182
SRR11313445	2020-01	China-Hubei	China	SRR11313445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1260624228610152	0	0	0.12577204041843237	0.12413796015622788	0.0690641824237811	0	0.12320335294215945	0	0.0460950060852609	0	0	0.02931136706080411	0.17162265406273447	0.09199075294895072	0.14417887503321894
SRR11494744	2020-03	Australia	Australia	SRR11494744	0	0	0	0	0	0	0	0	0	0	0	0.12192934846214844	0	0	0.12646477751277677	0	0	0.1257614550586398	0.12439267191066404	0	0	0.12355258459989697	0	0.046367290208280516	0	0.04128413574894777	0	0.17108612962846725	0.09330714860438306	0.1496889171397127
SRR11410531	2020-03	USA-Utah	USA	SRR11410531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12584758359456	0	0.08842572489466051	0.1256583474482068	0.12403509357592073	0	0	0.12310049185988857	0	0.04597286359684708	0	0	0.029924224676062757	0.17158400413895972	0.09200098514099025	0.14446164611981435
SRR11494499	2020-03	Australia	Australia	SRR11494499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12801596579365884	0	0	0.12518412073249136	0.12488714043634812	0	0	0.12406005049491821	0	0.04568444442990564	0	0.03938505768958992	0	0.17267209728945374	0.0959160897042776	0.1581118811119453
SRR10948550	2020-01	China-Shenzhen	China	SRR10948550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1449512772288621
SRR11494452	2020-03	Australia	Australia	SRR11494452	0	0	0	0	0	0	0	0	0	0	0	0.12267898384545092	0	0	0.12786936919858924	0	0	0.1253355777443028	0.12504174925793327	0	0	0.1243188789884559	0	0.04557034427404321	0	0.03913555264459743	0	0.1682802474064276	0.09703193589621821	0.1655014711992381
SRR11507336	2020-03	USA-WI	USA	SRR11507336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12659012138328524	0	0.08860969225762202	0.12587373833608026	0.12441451595785669	0	0	0.12359366465654394	0	0.04628277958872452	0	0	0.02965936356904735	0.1709113880751462	0.09326953526262761	0.1484339251498824
SRR11397714	2020-03	Australia	Australia	SRR11397714	0	0	0	0	0	0	0	0	0	0	0	0.12186050533027297	0	0	0.1255127018917536	0	0	0.1254104704378085	0.12382537933120663	0	0	0.12289027273847591	0	0.0458411063684936	0	0.04121072061519075	0	0.17055216922562894	0.09285610785898878	0.1425093246393011
SRR11494509	2020-03	Australia	Australia	SRR11494509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1260496717710558	0	0	0.125739911263229	0.12418406937539105	0	0	0.12335763536338148	0	0.046073729970816366	0	0.04071336125295492	0.029299747458796786	0.1722386206649539	0.0923589079363681	0.14428621325739113
SRR11476458	2020-01	USA-WA	USA	SRR11476458	0	0	0	0	0	0	0	0	0	0	0	0.1219226093593796	0	0	0.1260413243881904	0	0	0.12587595161177886	0.12429711071506679	0	0	0.12353848425581794	0	0.04610214908132598	0	0	0.029432831345035423	0.1713130899400947	0.09226537528757095	0.14542101781030067
SRR11479030	2020-03	USA-Utah	USA	SRR11479030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12920364918716642	0	0	0.12683202574743907	0.12641390412744233	0.07184545002254504	0	0.12579398135685207	0	0.045799189023837554	0	0.03954327163167641	0	0.1637980425586937	0.10154495383584876	0.15068667776063843
SRR11494660	2020-03	Australia	Australia	SRR11494660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12559570312209808	0	0	0.12560965749227632	0.12377567503494463	0	0	0.12290323524383547	0	0.04583842510984603	0	0.041622933296920156	0.030437210050500773	0.17024905949408783	0.09268209884776851	0.1428627746203976
SRR11393271	2020-03	USA-WI	USA	SRR11393271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04612047206675738	0	0	0.02944509038900048	0.16990342697389937	0.09188834558148715	0.14551968339046303
SRR11494736	2020-03	Australia	Australia	SRR11494736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12651912623335618	0	0	0.12611166317945538	0.12483845917368404	0	0	0.12401888480898506	0	0.046522146054892397	0	0.04148277360449063	0.027547036052582786	0.16834255968304573	0.093402025484989	0.1501189021727509
SRR11494494	2020-03	Australia	Australia	SRR11494494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13218025613769546	0	0	0.1335068736541259	0.13145257898356338	0	0	0.13133478462160603	0	0.04682224709560978	0	0.03993657108371381	0.016364049059825688	0.12856158333122264	0.12873345327501162	0.24928569695689765
SRR11476455	2020-01	USA-WA	USA	SRR11476455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12605607437918903	0	0.08894504029116843	0.12566876509163552	0.12411357893650854	0	0	0.12334535417023879	0	0.04609356048950337	0	0	0.029542882175754598	0.17271986051510888	0.09256304414311575	0.145268656642634
SRR11313437	2020-01	China-Hubei	China	SRR11313437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04047896458438598	0	0.17040788922348366	0.09208267809613795	0.14512514390838605
SRR11494504	2020-03	Australia	Australia	SRR11494504	0	0	0	0	0	0	0	0	0	0	0	0.12192859631846852	0	0	0.12604996455669973	0	0	0.12557774460717436	0.12408037160426899	0	0	0.12330135153709343	0	0.04606183959308947	0	0.040822727546401295	0	0.1733222118800216	0.09257135125386358	0.14545093107198717
SRR11397719	2020-03	Australia	Australia	SRR11397719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12560386243432695	0	0	0.1256132364654742	0.12384537858276971	0	0	0.1229693552349085	0	0.04584625921528174	0	0.04153034601969673	0.030228935950531374	0.169353726869467	0.09261857509073584	0.14238196355162341
SRR11494763	2020-02	Australia	Australia	SRR11494763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12594016647555473	0	0	0.1256590423805029	0.12409313007475493	0	0	0.12313821490653983	0	0.04607122277858063	0	0.04047033664509829	0.02923344435421424	0.17101150934573242	0.09189769033464622	0.1453819181207834
SRR11241254	2020-02	USA-WA	USA	SRR11241254	0	0	0	0	0	0	0	0	0	0	0.12380162852981769	0	0	0	0.12657489595321803	0	0	0.12586595548962376	0.12459433237446214	0	0	0.12369756045996887	0	0	0	0.04186160807866058	0.027842249935358502	0.17004606491992907	0.0928663816864839	0.1509643007657098
SRR11178054	2020-01	China-Hongkong	China	SRR11178054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127438697457638	0	0.08293423987790571	0.12603577955929224	0.1250469369911532	0	0	0.12382088652251962	0	0.04547267509201881	0	0.03934514008622967	0	0.17061840020583102	0.09411960279307473	0.16000437817882548
SRR11494638	2020-03	Australia	Australia	SRR11494638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12782443463805454	0	0	0.12639886313947618	0.12539332157886487	0	0	0.12432310543368387	0	0.04559592716616025	0	0.039507917358711495	0.025820861117402536	0.17145189164476432	0.09368222990837029	0.15811094898456962
SRR11313286	2020-01	China-Hubei	China	SRR11313286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12762660087292005	0	0.08466805543219041	0.12620795316119102	0.1252175191472145	0	0	0.12427338574631107	0	0.04547688750620306	0	0	0.025855668801314045	0.17080134001161665	0.09413895521355334	0.15840377362664518
SRR11313462	2020-01	China-Hubei	China	SRR11313462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11096305800144661	0	0	0	0	0
SRR11494551	2020-03	Australia	Australia	SRR11494551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12735033680698193	0	0	0.126700769009324	0.12523718347330762	0	0	0.1245666532226399	0	0.04562383676201027	0	0.04236900431539198	0.02676227033726277	0.1666526556043848	0.0933678853025203	0.15492563968609177
SRR11491767	2020-03	USA-Utah	USA	SRR11491767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12558267728513883	0	0.08843914735447392	0.12557289555316464	0.1237354584797074	0	0	0.12289128030240523	0	0.045865107740051966	0	0	0.030419732644966294	0.17005001626539207	0.09267153129240373	0.14271362328934692
SRR11507363	2020-03	USA-WI	USA	SRR11507363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08833958381718073	0	0.12402021515523932	0	0	0.12309315070114459	0.07875185305345031	0.04596929903669742	0.04874769606805661	0	0.029960219281962717	0.17168510223044764	0.09200232580396704	0.1445045003011651
SRR11494597	2020-03	Australia	Australia	SRR11494597	0	0	0	0	0	0	0	0	0	0	0	0.12174731565692577	0	0	0.12634546759179388	0	0	0.12566219311398477	0.12440545544166637	0	0	0.12351596390988685	0	0.0454613592133367	0	0.041784379038260926	0	0.17012206479293854	0.09276347557672715	0.15062645260753693
SRR11494635	2020-03	Australia	Australia	SRR11494635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1276918394036988	0	0	0.12639002771058405	0.12543070915042923	0	0	0.12441873949188335	0	0.045490909975494986	0	0.04282430609826885	0.025538718613049214	0.1697072525539942	0.09403661158212266	0.1574063725732556
SRR11445486	2020-03	Malaysia	Malaysia	SRR11445486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12646545052918146	0	0.08780907806489882	0.12586494313620428	0.1244524226822687	0	0	0.123674469618235	0.07551898485153347	0	0	0	0.0283070628038749	0.1703845778421128	0.09347731045218191	0.1508448348786163
SRR11494544	2020-03	Australia	Australia	SRR11494544	0	0	0	0	0	0	0	0	0	0	0	0.12184512236314222	0	0	0.12591914504895574	0	0	0.1256331741163614	0.1240560128917719	0	0	0.12310885300769316	0	0.0460771000351125	0	0.04048520901690016	0	0.17124561854808074	0.09190691088493633	0.1454655781910582
SRR11491772	2020-03	USA-Utah	USA	SRR11491772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12776212117962318	0	0.08585792895278177	0.12546054862920544	0.12538783939608864	0	0	0.12445179843711682	0	0	0	0.039222823635206676	0.02467514528637666	0.16580221587775176	0.09652284960350734	0.16321358051678875
SRR11507376	2020-03	USA-WI	USA	SRR11507376	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06524457226126175	0	0	0.08773590074762003	0	0	0	0	0	0.08343270858389393	0.045498631173338265	0.030516009569399222	0	0.02797153255467602	0.1696947098324453	0.0934682438442523	0.14970296868901847
SRR11494549	2020-03	Australia	Australia	SRR11494549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12586137290652563	0	0	0.12567649162783268	0.12404485209660455	0	0	0.12313117851224395	0	0.04597717324609361	0	0.0404389910089024	0.029857847997405863	0.17127566674817715	0.09197302729468555	0.1442921485115633
SRR11494582	2020-03	Australia	Australia	SRR11494582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12589659095537734	0	0	0.12572063056077967	0.12409998599521893	0	0	0.1231764415186965	0	0.04598276892779	0	0.04138912501295155	0.02977212953273243	0.17097992975272858	0.0925599561556031	0.14427800342967195
SRR11494620	2020-03	Australia	Australia	SRR11494620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12547811944165083	0	0	0.12539549572578915	0.1238037267486608	0	0	0.12287983832542568	0	0.04592012877622478	0	0.04133657971598748	0.029663963967804564	0.17102087866632704	0.09279269193719894	0.14377968692001264
SRR11507323	2020-03	USA-WI	USA	SRR11507323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08818649897691136	0	0	0	0	0	0.07106027723660109	0	0.04673312191474901	0	0.029454443212396143	0.17260531081849356	0.09231558488937666	0.1439524798524339
SRR11544844	2020-04	USA-WI	USA	SRR11544844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12546026437586225	0	0	0.1254335618640376	0.12371554005550076	0	0	0.12278464425301223	0.08224929595487196	0.045794374862819516	0	0	0.03072890056373672	0.17088260590084672	0.09276709936310966	0.1421881336478957
SRR11494675	2020-02	Australia	Australia	SRR11494675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1280121256159211	0	0	0.12529698589775534	0.12480984366306073	0	0	0.12427931739530601	0	0.04561319905912332	0	0.039265949320618276	0.02546877735237914	0.17074325148438899	0.09757111904840177	0.16758379066815
SRR11544849	2020-04	USA-WI	USA	SRR11544849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12554652694064786	0.041590612395099376	0	0.12554133728130262	0.12370870211449675	0	0	0.12287129637255602	0	0.04585598378865624	0	0	0.030428849122122636	0.17011699285986426	0.09266858144562816	0.14262664888694557
SRR11494723	2020-03	Australia	Australia	SRR11494723	0	0	0	0	0	0	0	0	0	0	0	0.12192127088876863	0	0	0.1260402563036843	0	0	0.12555856398893792	0.12405248790198649	0	0	0.12328054298700637	0	0.04607281511765192	0	0.04085375950189727	0	0.17366215772762567	0.09259799731319543	0.1455724755472949
SRR11313356	2020-01	China-Hubei	China	SRR11313356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14451762085900832
SRR11494678	2020-03	Australia	Australia	SRR11494678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1314503441534968	0	0	0.1307087563855225	0.1303721589649982	0	0	0.1298450994544944	0	0.046128032432873084	0	0.039473573688692136	0.022071497062391494	0.15598374083517455	0.1053321993889618	0.13958196089178848
SRR11479028	2020-03	USA-Utah	USA	SRR11479028	0	0	0	0	0	0	0	0	0	0	0	0.12190033953790674	0	0	0.12557246019959345	0	0	0.12557155583880775	0.12378769856289237	0	0	0.1229182014039333	0	0.045853216115437835	0	0.041574002330782	0	0.1698014971488595	0.09264730495927895	0.1425216869427318
SRR11059945	2019-12	China-Beijing	China	SRR11059945	0	0	0	0	0	0	0	0	0	0	0	0.12189999242526052	0	0	0.1255578228186511	0	0	0.12555492397187026	0.12372558007953799	0	0	0.12288719846979129	0	0.04585430752262007	0	0.04158718987336315	0	0.1700221977390073	0.09266507888122348	0.1425882546670669
SRR11494481	2020-03	Australia	Australia	SRR11494481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1254783839357292	0	0	0.12542490826659855	0.12385854019740664	0	0	0.12292653681158099	0	0.045896442382670405	0	0.04130545703546327	0.029574165841096133	0.17049153955892643	0.09273631006489692	0.14339655927212722
SRR11313422	2020-01	China-Hubei	China	SRR11313422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09403309720111859	0	0	0	0.027740787521796772	0.16971997270758954	0.09334404019440248	0.15329479279015437
SRR11494511	2020-03	Australia	Australia	SRR11494511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12653213836358163	0	0	0.12608390373917056	0.12484189712577669	0	0	0.12401106379810696	0	0.046495922890706906	0	0.04150979716252742	0	0.16866290100314593	0.09343974539790856	0.15031837962382205
SRR11491750	2020-03	USA-Utah	USA	SRR11491750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12596136052492762	0	0.08819871771819122	0.12571000710055272	0.12415143554552398	0	0	0.1233848344599726	0	0	0	0.040679966148000075	0.02979339745176394	0.1723397234866687	0.09245529638047234	0.14363347150954145
SRR11313455	2020-01	China-Hubei	China	SRR11313455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12736947112760422	0	0.08192785651047646	0.12474260390075523	0.12366365559344591	0	0	0.12287596410719814	0	0.04537658369121082	0	0.039410605873905116	0	0.17608526077019945	0.0958190743736643	0.1557024575521771
